,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
33,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200930T105758_20200930T105826_023603_02CD90_443F,1601463478000,COPERNICUS/S2_SR_HARMONIZED/20200930T023551_20200930T025233_T49MDM,1601434812747,32.87517,2020-09-30,RawaPening
34,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20200930T105758_20200930T105826_023603_02CD90_443F,1601463478000,COPERNICUS/S2_SR_HARMONIZED/20200930T023551_20200930T025233_T49MDN,1601434798300,18.895053,2020-09-30,RawaPening
35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201119T221751_20201119T221816_035323_04205B_6492,1605824271000,COPERNICUS/S2_SR_HARMONIZED/20201119T024011_20201119T025318_T49MDM,1605754809806,28.53731,2020-11-19,RawaPening
36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210227T105836_20210227T105905_036774_0452CD_F17D,1614423516000,COPERNICUS/S2_SR_HARMONIZED/20210227T023641_20210227T024948_T49MDM,1614394806950,19.602494,2021-02-27,RawaPening
37,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210227T105836_20210227T105905_036774_0452CD_F17D,1614423516000,COPERNICUS/S2_SR_HARMONIZED/20210227T023641_20210227T024948_T49MDN,1614394792507,10.730113,2021-02-27,RawaPening
38,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210319T221748_20210319T221812_037073_045D28_86BF,1616192268000,COPERNICUS/S2_SR_HARMONIZED/20210319T023551_20210319T024851_T49MDN,1616122791757,22.645057,2021-03-19,RawaPening
39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20210727T105801_20210727T105829_027978_035690_857D,1627383481000,COPERNICUS/S2_SR_HARMONIZED/20210727T023551_20210727T024855_T49MDM,1627354810518,6.189357,2021-07-27,RawaPening
40,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20210727T105801_20210727T105829_027978_035690_857D,1627383481000,COPERNICUS/S2_SR_HARMONIZED/20210727T023551_20210727T024855_T49MDN,1627354796070,0.032967,2021-07-27,RawaPening
41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210826T105844_20210826T105913_039399_04A77A_41B4,1629975524000,COPERNICUS/S2_SR_HARMONIZED/20210826T023551_20210826T024856_T49MDM,1629946809023,15.917162,2021-08-26,RawaPening
42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210826T105844_20210826T105913_039399_04A77A_41B4,1629975524000,COPERNICUS/S2_SR_HARMONIZED/20210826T023551_20210826T024856_T49MDN,1629946794573,6.559508,2021-08-26,RawaPening
