system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
5_1798_0,1775,896,522,704,578,997,2334,2715,2966,3311,1,LEV,VE0149_20230103,9.599374715910487,0,Vembanad,76.36268328557028,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1799_0,1468,653,468,645,405,880,2488,2992,3296,3194,1,LEV,VE0150_20230103,9.60242134176931,0,Vembanad,76.3653862979865,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1800_0,1889,911,514,760,432,1058,2701,3197,3916,3469,1,LEV,VE0151_20230103,9.613063159722252,0,Vembanad,76.36738219250807,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1801_0,568,264,510,681,404,716,1388,1579,2004,1606,3,floating_plants,VE0152_20230103,9.687356127954846,1,Vembanad,76.392914628066,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1802_0,814,396,518,672,396,922,2132,2306,2512,2220,3,floating_plants,VE0153_20230103,9.682871938203034,1,Vembanad,76.39156312056484,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1803_0,471,236,472,530,309,653,1422,1497,1266,1495,3,floating_plants,VE0154_20230103,9.686869638087504,1,Vembanad,76.40181883531528,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1804_0,222,101,476,529,328,391,599,618,962,690,3,floating_plants,VE0155_20230103,9.686213933884117,1,Vembanad,76.39940542906324,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1805_0,222,91,483,540,324,420,661,602,1004,642,3,floating_plants,VE0156_20230103,9.687736857808472,1,Vembanad,76.39854732906251,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1806_0,456,210,478,582,342,602,1163,1310,1200,1303,3,floating_plants,VE0157_20230103,9.68935495720831,1,Vembanad,76.40363254392177,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1807_0,252,107,465,538,326,377,650,765,1328,749,3,floating_plants,VE0158_20230103,9.688424286784876,1,Vembanad,76.40337511392154,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1808_0,408,176,460,490,298,519,1004,839,818,1118,3,floating_plants,VE0159_20230103,9.688360831889304,1,Vembanad,76.40406159392215,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1809_0,289,157,469,560,342,512,851,843,1122,817,3,floating_plants,VE0160_20230103,9.687387855321361,1,Vembanad,76.40649645267422,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1810_0,224,94,420,538,311,362,605,794,1196,778,3,floating_plants,VE0161_20230103,9.686108175323586,1,Vembanad,76.40882404892619,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1811_0,415,211,442,525,309,572,1038,1034,988,1055,3,floating_plants,VE0162_20230103,9.689048259285723,1,Vembanad,76.40411522517219,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1812_0,208,95,479,497,314,390,584,594,764,629,3,floating_plants,VE0163_20230103,9.693944817040446,1,Vembanad,76.40035965154594,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1813_0,189,93,450,515,299,376,544,612,807,555,3,floating_plants,VE0164_20230103,9.693024735019042,1,Vembanad,76.40212948279745,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1814_0,170,87,493,524,340,359,479,590,792,485,3,floating_plants,VE0165_20230103,9.696345479422343,1,Vembanad,76.37524599100416,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1815_0,178,97,467,507,306,395,563,478,632,511,3,floating_plants,VE0166_20230103,9.697646271419988,1,Vembanad,76.37585738725467,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1816_0,412,192,488,530,341,548,905,923,994,1014,3,floating_plants,VE0167_20230103,9.699391228368894,1,Vembanad,76.37641515225513,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1817_0,573,277,511,657,400,715,1530,1546,2030,1595,3,floating_plants,VE0168_20230103,9.699073964144663,1,Vembanad,76.37744487225604,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1818_0,227,96,493,534,319,398,578,621,841,656,3,floating_plants,VE0169_20230103,9.69992000168868,1,Vembanad,76.37554597947367,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1819_0,750,352,597,731,446,859,1817,2055,2288,2129,3,floating_plants,VE0170_20230103,9.698450010320224,1,Vembanad,76.3638414167103,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1820_0,506,214,582,746,451,691,1246,1274,1990,1355,3,floating_plants,VE0171_20230103,9.698947058396705,1,Vembanad,76.36397013171045,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1821_0,288,135,524,586,370,483,785,671,842,794,3,floating_plants,VE0172_20230103,9.6969271350302,1,Vembanad,76.36732744796329,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1822_0,432,207,554,622,380,607,1115,1191,1626,1119,3,floating_plants,VE0173_20230103,9.696144543648995,1,Vembanad,76.36719873296316,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1823_0,378,179,556,695,408,547,1005,1100,1768,1210,3,floating_plants,VE0174_20230103,9.696123392505227,1,Vembanad,76.36774577171366,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1824_0,580,273,551,738,415,702,1392,1600,2248,1761,3,floating_plants,VE0175_20230103,9.695594613477628,1,Vembanad,76.36623337046233,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1825_0,591,265,570,700,402,730,1438,1539,2040,1676,3,floating_plants,VE0176_20230103,9.695668642591675,1,Vembanad,76.36688767171292,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1826_0,374,188,546,590,360,552,963,1035,920,1065,3,floating_plants,VE0177_20230103,9.697868357380075,1,Vembanad,76.3647853267111,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1827_0,231,122,505,566,345,475,685,638,936,740,3,floating_plants,VE0178_20230103,9.698587491776824,1,Vembanad,76.36539672296165,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1828_0,104,60,470,499,323,333,361,346,466,365,3,floating_plants,VE0179_20230103,9.693246824068519,1,Vembanad,76.37161982543955,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1829_0,182,88,502,528,340,367,512,660,816,546,3,floating_plants,VE0180_20230103,9.69761454488366,1,Vembanad,76.37665015222825,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1830_0,349,166,556,577,389,556,876,942,832,959,3,floating_plants,VE0181_20230103,9.701009271702258,1,Vembanad,76.36169606068044,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1831_0,373,190,556,604,400,550,909,1111,1078,1003,3,floating_plants,VE0182_20230103,9.700258416177116,1,Vembanad,76.36194276443064,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1832_0,1026,475,581,795,436,1054,2405,2544,2626,2556,3,floating_plants,VE0183_20230103,9.72331208838559,1,Vembanad,76.36935443509364,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1833_0,804,395,600,820,448,908,1989,2081,2598,2158,3,floating_plants,VE0184_20230103,9.72128173721962,1,Vembanad,76.36813164259263,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1834_0,1075,482,564,812,429,1091,2447,2622,2798,2645,3,floating_plants,VE0185_20230103,9.722021970843397,1,Vembanad,76.36920426759352,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1835_0,862,373,585,747,442,877,1977,2253,2054,2180,3,floating_plants,VE0186_20230103,9.72642103971541,1,Vembanad,76.3678956650924,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1836_0,415,185,570,614,390,575,1095,1221,728,1178,3,floating_plants,VE0187_20230103,9.727859184290892,1,Vembanad,76.3695260550938,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1837_0,905,392,599,843,477,977,2194,2344,2874,2329,3,floating_plants,VE0188_20230103,9.725300128623193,1,Vembanad,76.36926862509357,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1838_0,842,392,554,762,430,890,1920,2086,2408,2131,3,floating_plants,VE0189_20230103,9.737545350746002,1,Vembanad,76.37572586897585,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1839_0,812,384,548,703,424,928,1899,2037,1942,2135,3,floating_plants,VE0190_20230103,9.736043802010164,1,Vembanad,76.37343045147394,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1840_0,754,329,548,766,431,865,1821,2110,2310,1986,3,floating_plants,VE0191_20230103,9.738475884601623,1,Vembanad,76.37658396897659,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1841_0,419,204,575,624,408,624,1102,1185,1126,1122,3,floating_plants,VE0192_20230103,9.733484809029212,1,Vembanad,76.3714997264723,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1842_0,291,150,551,634,383,498,747,784,1216,801,3,floating_plants,VE0193_20230103,9.745581694404803,1,Vembanad,76.37424568785141,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1843_0,279,130,508,524,343,457,615,752,518,730,3,floating_plants,VE0194_20230103,9.74564513844958,1,Vembanad,76.376112055353,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1844_0,231,112,475,547,339,419,621,677,792,625,3,floating_plants,VE0195_20230103,9.741077136388459,1,Vembanad,76.37769954035434,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1845_0,976,485,557,794,443,1075,2324,2514,2746,2663,3,floating_plants,VE0196_20230103,9.736593665407286,1,Vembanad,76.37486690523427,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1846_0,286,145,526,576,346,462,767,811,1015,792,3,floating_plants,VE0197_20230103,9.739602038401745,1,Vembanad,76.37713445622536,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1847_0,548,260,543,740,420,680,1319,1400,2192,1520,3,floating_plants,VE0198_20230103,9.738703230365887,1,Vembanad,76.3773275287255,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1848_0,1069,518,611,828,488,1135,2425,2504,2496,2569,3,floating_plants,VE0199_20230103,9.758312558747502,1,Vembanad,76.37519023919272,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
