run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
T-Mul_V-Win_15px_2026-07-21,15,Mula,Winam,0.0918460415867142,0.3242360871997028,7,0.8869434595108032,0.8850457668304443,0.9006211161613464,0.8700000047683716,0.9544354677200316,0.9700445532798768,0.9700618386268616,0.9677472710609436,0.9723875522613524,0.9933972358703612,0.397780892214314,0.0012123634441485,0.0011762617934974,64,False
T-Inl_V-Har_15px_2026-07-21,15,Inle,Hartbeespoort,0.1846298426156806,0.1964810335730004,3,0.935531497001648,0.933468759059906,0.950361967086792,0.9171656966209412,0.9777106046676636,0.931644320487976,0.9322572946548462,0.919588267803192,0.9452801942825316,0.9778742790222168,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Rod_15px_2026-07-21,15,Inle,Rodman,0.0998821909757683,0.3469776810091226,9,0.8814887404441833,0.889194130897522,0.8356282114982605,0.9500978589057922,0.9472564458847046,0.9648472666740416,0.9647777080535888,0.959632396697998,0.9699784517288208,0.9928476810455322,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Mul_15px_2026-07-21,15,Inle,Mula,0.0870204361737773,0.2539815391813005,9,0.9092664122581482,0.9063745141029358,0.9054726362228394,0.9072781801223756,0.9596775770187378,0.96806138753891,0.9681140184402466,0.964854657649994,0.9713954925537108,0.9948655366897584,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Vem_15px_2026-07-21,15,Inle,Vembanad,0.1213011749805883,0.0985359670696677,7,0.9685314893722534,0.9688273072242736,0.9607458114624025,0.9770458936691284,0.9928094148635864,0.9554443359375,0.955275535583496,0.9519041180610656,0.9586708545684814,0.9902227520942688,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Val_15px_2026-07-21,15,Inle,Valsequillo,0.1168100495154803,0.1586372307410427,8,0.9495097994804382,0.9502174854278564,0.9370829463005066,0.9637255072593688,0.9814475774765016,0.957280457019806,0.957181751728058,0.952545166015625,0.9618636965751648,0.9909886717796326,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Raw_15px_2026-07-21,15,Inle,RawaPening,0.0688148246751139,0.1177756944524736,21,0.96053946018219,0.9607940316200256,0.9555774927139282,0.9660678505897522,0.990992546081543,0.9745630621910096,0.9744393229484558,0.9720348715782166,0.97685569524765,0.996829628944397,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Inl_V-Win_15px_2026-07-21,15,Inle,Winam,0.163895619696677,0.2934202855083485,4,0.8914456963539124,0.8903486728668213,0.8998978734016418,0.8809999823570251,0.9588869214057922,0.9406890869140624,0.9407619833946228,0.93288916349411,0.9487687945365906,0.9818278551101683,0.1624074561769746,0.0015751320499779,4.207053950287936e-06,64,False
T-Vem_V-Har_15px_2026-07-21,15,Vembanad,Hartbeespoort,0.128376661009354,0.17019104256522,8,0.9429134130477904,0.93977153301239,0.9794372320175172,0.9031935930252076,0.9876586198806764,0.9522830247879028,0.9521925449371338,0.9492194056510924,0.9551844000816344,0.9892524480819702,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Rod_15px_2026-07-21,15,Vembanad,Rodman,0.1027697116081338,0.2861289606009127,11,0.906953990459442,0.913400173187256,0.8549488186836243,0.980430543422699,0.9688644409179688,0.9627007246017456,0.9625650644302368,0.9588409662246704,0.9663182497024536,0.9928743839263916,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Mul_15px_2026-07-21,15,Vembanad,Mula,0.1036798400840531,0.3116936670997428,7,0.8880308866500854,0.8775079250335693,0.932659924030304,0.8285144567489624,0.9562100172042848,0.9626083374023438,0.962657630443573,0.959572732448578,0.965762495994568,0.9929291009902954,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Inl_15px_2026-07-21,15,Vembanad,Inle,0.1263044358282251,0.092870171578601,10,0.9725000262260436,0.9726775884628296,0.9664363265037536,0.9789999723434448,0.9940799474716188,0.9529006481170654,0.9529276490211488,0.9454841613769532,0.9604893326759338,0.9892558455467224,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Val_15px_2026-07-21,15,Vembanad,Valsequillo,0.1782027440995279,0.1414982165776047,4,0.949999988079071,0.951055645942688,0.9313910007476808,0.9715686440467834,0.9860370755195618,0.935951292514801,0.935903787612915,0.9297757148742676,0.9421131014823914,0.9793384671211244,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Raw_15px_2026-07-21,15,Vembanad,RawaPening,0.0991144909861638,0.1232091385152909,11,0.9560439586639404,0.9559999704360962,0.9579158425331116,0.9540917873382568,0.9902844429016112,0.9634796977043152,0.9633714556694032,0.9590298533439636,0.9677525758743286,0.9933658242225648,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Vem_V-Win_15px_2026-07-21,15,Vembanad,Winam,0.11461723471396,0.3130973825345804,9,0.8689344525337219,0.8642486929893494,0.896774172782898,0.8339999914169312,0.9532797336578368,0.9602888226509094,0.9601908326148988,0.9554755091667176,0.9649528861045836,0.9909618496894836,0.1849356442713104,0.0046225890010208,5.337032762603957e-06,64,False
T-Val_V-Har_15px_2026-07-21,15,Valsequillo,Hartbeespoort,0.1600565174787442,0.1830634434861461,7,0.9473425149917604,0.9466333985328674,0.9461615085601808,0.9471057653427124,0.9746807813644408,0.9435504078865052,0.9439619779586792,0.9326533675193788,0.9555481672286988,0.9829981327056884,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Rod_15px_2026-07-21,15,Valsequillo,Rodman,0.1874179726732233,0.3331337148482372,4,0.8961802124977112,0.9031963348388672,0.846746563911438,0.9677103757858276,0.9537652134895324,0.9314446449279784,0.9308679103851318,0.9317992329597472,0.9299384355545044,0.9782177209854126,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Mul_15px_2026-07-21,15,Valsequillo,Mula,0.0995882665964411,0.4036768001709205,15,0.8320463299751282,0.8068812489509583,0.9098873734474182,0.7248255014419556,0.932713508605957,0.9652231335639954,0.9652892351150512,0.9617918133735656,0.9688122272491456,0.9931755065917968,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Inl_15px_2026-07-21,15,Valsequillo,Inle,0.0946286274542599,0.0975628602057695,26,0.9660000205039978,0.9663366079330444,0.95686274766922,0.9760000109672546,0.9942650198936462,0.9664993286132812,0.9664329886436462,0.961437463760376,0.971480667591095,0.993998408317566,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Vem_15px_2026-07-21,15,Valsequillo,Vembanad,0.0826165946578478,0.1032352668422085,34,0.9685314893722534,0.968578577041626,0.9680957198143004,0.9690618515014648,0.9924001693725586,0.972338855266571,0.972245156764984,0.9684054851531982,0.9761154651641846,0.9956533312797546,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Raw_15px_2026-07-21,15,Valsequillo,RawaPening,0.0940929517840577,0.1243378907352775,25,0.957042932510376,0.9577603340148926,0.9429400563240052,0.9730538725852966,0.9887803792953492,0.9669877290725708,0.9668403267860411,0.9640501141548156,0.969646692276001,0.994028627872467,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Val_V-Win_15px_2026-07-21,15,Valsequillo,Winam,0.1445068971733007,0.2282349997607263,10,0.9139569997787476,0.9125127196311952,0.9285714030265808,0.8970000147819519,0.970291256904602,0.9489712119102478,0.9489123225212096,0.9431613683700562,0.9547338485717772,0.9862133264541626,0.1082337977183209,0.0026070247583707,0.007579479953348,64,False
T-Raw_V-Har_15px_2026-07-21,15,RawaPening,Hartbeespoort,0.2002214468785736,0.147135896182905,15,0.9507874250411988,0.9492385983467102,0.9659090638160706,0.9331337213516236,0.9881818294525146,0.9324557781219482,0.9327214360237122,0.9244639277458192,0.9411278367042542,0.972920536994934,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Raw_V-Rod_15px_2026-07-21,15,RawaPening,Rodman,0.1438255990432485,0.2904151909848735,25,0.9094025492668152,0.9143914580345154,0.8674275875091553,0.9667319059371948,0.9410210847854614,0.950432300567627,0.9501903057098388,0.9476811289787292,0.9527127742767334,0.9858270287513732,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
