,run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size
42,T-Raw_V-Har_15px_2026-07-21,15,RawaPening,Hartbeespoort,0.20022144687857368,0.14713589618290504,15,0.9507874250411987,0.9492385983467102,0.9659090638160706,0.9331337213516235,0.9881818294525146,0.9324557781219482,0.9327214360237122,0.9244639277458191,0.9411278367042542,0.9729205369949341,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
43,T-Raw_V-Rod_15px_2026-07-21,15,RawaPening,Rodman,0.14382559904324857,0.2904151909848735,25,0.9094025492668152,0.9143914580345154,0.8674275875091553,0.9667319059371948,0.9410210847854614,0.950432300567627,0.9501903057098389,0.9476811289787292,0.9527127742767334,0.9858270287513733,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
44,T-Raw_V-Mul_15px_2026-07-21,15,RawaPening,Mula,0.157534534535807,0.27222187391349245,13,0.9005791544914246,0.8993157148361206,0.8820709586143494,0.9172482490539551,0.9509012699127197,0.9475030899047852,0.9478517770767212,0.9398373961448669,0.9560039639472961,0.9823735356330872,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
45,T-Raw_V-Inl_15px_2026-07-21,15,RawaPening,Inle,0.1756191735641984,0.10465615886449814,29,0.9714999794960022,0.9717682003974915,0.9627085328102112,0.9810000061988831,0.9929180145263672,0.9396898150444031,0.9402778744697571,0.9245765209197998,0.95652174949646,0.9772698283195496,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
46,T-Raw_V-Vem_15px_2026-07-21,15,RawaPening,Vembanad,0.15247105294727722,0.13713359261130714,27,0.9555444717407227,0.955610990524292,0.9551345705986023,0.9560878276824951,0.9892615079879761,0.9438654184341431,0.944426417350769,0.9282861948013306,0.9611377716064453,0.9846566915512085,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
47,T-Raw_V-Val_15px_2026-07-21,15,RawaPening,Valsequillo,0.16303947339766878,0.14048980349565254,21,0.954901933670044,0.9554263353347778,0.9444444179534912,0.9666666388511658,0.9849586486816406,0.9437721371650696,0.943919837474823,0.9346341490745544,0.9533919095993042,0.9819658398628235,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
48,T-Raw_V-Win_15px_2026-07-21,15,RawaPening,Winam,0.17095483161208275,0.22633150598666016,18,0.9119559526443481,0.9114688038825989,0.9170040488243103,0.906000018119812,0.9717147350311279,0.9437971711158752,0.9439672827720642,0.934261679649353,0.9538766741752625,0.979266345500946,0.32378155568636413,0.008362211037214587,0.00673268425017981,64
49,T-Win_V-Har_15px_2026-07-21,15,Winam,Hartbeespoort,0.1571151535577495,0.1593557373569237,8,0.9488189220428467,0.9470468163490295,0.9667359590530396,0.9281437397003174,0.9835542440414429,0.9469485282897949,0.9468654990196228,0.9436781406402588,0.9500743746757507,0.983735978603363,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
50,T-Win_V-Rod_15px_2026-07-21,15,Winam,Rodman,0.07480395414305628,0.2667949610881427,33,0.9167482852935791,0.921875,0.8691507577896118,0.9814090132713318,0.9761406183242798,0.973822832107544,0.9737536907196045,0.9691144824028015,0.9784375429153442,0.9957848191261292,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
51,T-Win_V-Mul_15px_2026-07-21,15,Winam,Mula,0.18271520223273638,0.32640673456044733,5,0.8904440402984619,0.8842427134513855,0.905010461807251,0.8644067645072937,0.9408817291259766,0.9398415684700012,0.9401428699493408,0.9337791800498962,0.9465939402580261,0.977652370929718,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
52,T-Win_V-Inl_15px_2026-07-21,15,Winam,Inle,0.10154440400539802,0.08247098313272,21,0.972000002861023,0.9721946120262146,0.9654832482337952,0.9789999723434448,0.9945899248123169,0.965873658657074,0.9657387733459473,0.9625677466392517,0.9689307808876038,0.9924658536911011,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
53,T-Win_V-Vem_15px_2026-07-21,15,Winam,Vembanad,0.08963534962428685,0.10782497414163537,25,0.9700299501419067,0.9700897336006165,0.9691234827041626,0.9710578918457031,0.9905399680137634,0.9682474732398987,0.9681087732315063,0.9651659727096558,0.9710695743560791,0.9942982196807861,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
54,T-Win_V-Val_15px_2026-07-21,15,Winam,Valsequillo,0.11473108635763082,0.12740292055349725,17,0.954901933670044,0.9552093744277954,0.9487427473068237,0.9617646932601929,0.9877989292144775,0.9595884680747986,0.959431529045105,0.9561923742294312,0.9626927375793457,0.9907998442649841,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
55,T-Win_V-Raw_15px_2026-07-21,15,Winam,RawaPening,0.09679460687997461,0.09628117657903876,25,0.9660339951515198,0.966303288936615,0.959645688533783,0.9730538725852966,0.9941647052764893,0.9661142230033875,0.9659606218338013,0.9631820917129517,0.9687551856040955,0.993320107460022,0.26600146722959706,0.009854177595846579,0.0007824026930832665,64
